0 0.0506329 0.101266 0.151899 0.202532 0.253165 0.303797 0.35443 0.405063 0.455696 0.506329 0.556962 0.607595 0.658228 0.708861 0.759494 0.810127 0.860759 0.911392 0.962025 1.01266 1.06329 1.11392 1.16456 1.21519 1.26582 1.31646 1.36709 1.41772 1.46835 1.51899 1.56962 1.62025 1.67089 1.72152 1.77215 1.82278 1.87342 1.92405 1.97468 2.02532 2.07595 2.12658 2.17722 2.22785 2.27848 2.32911 2.37975 2.43038 2.48101 2.53165 2.58228 2.63291 2.68354 2.73418 2.78481 2.83544 2.88608 2.93671 2.98734 3.03797 3.08861 3.13924 3.18987 3.24051 3.29114 3.34177 3.39241 3.44304 3.49367 3.5443 3.59494 3.64557 3.6962 3.74684 3.79747 3.8481 3.89873 3.94937 4 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.999999 0.999999 0.999998 0.999998 0.999992 0.999992 0.999971 0.999971 0.999897 0.999897 0.999645 0.999645 0.998803 0.998803 0.996041 0.996041 0.98719 0.98719 0.959973 0.959973 0.884086 0.884086 0.714852 0.714852 0.460714 0.460714 0.228773 0.228773 0.0932905 0.0932905 0.0341237 0.0341237 0.0118193 0.0118193 0.00396058 0.00396055 0.00129028 0.00129015 0.000407835 0.000407302 0.000123998 0.000121937 3.38956e-05 2.63455e-05 0 
